"name";"lat";"lng";"population";"iso3";"province"
"Teli";51.03330487;90.23329301;3732;"RUS";"Tuva"
"Novyy Uoyin";56.13498313;111.7338928;4184;"RUS";"Buryat"
"Bagdarin";54.43330406;113.6000321;4676;"RUS";"Buryat"
"Severobaykalsk";55.63400596;109.3129553;25800;"RUS";"Buryat"
"Kyakhta";50.35267458;106.4526648;12368;"RUS";"Buryat"
"Svobodnyy";51.40617617;128.1311865;62318.5;"RUS";"Amur"
"Zeya";53.75001243;127.2665881;26999;"RUS";"Amur"
"Magdagachi";53.44997906;125.8000109;8070.5;"RUS";"Amur"
"Shimanovsk";52.00244468;127.6974662;16574.5;"RUS";"Amur"
"Skovorodino";53.98330568;123.9166634;6485.5;"RUS";"Amur"
"Tynda";55.17426658;124.7075712;33187;"RUS";"Amur"
"Olovyannaya";50.94997662;115.5666304;5281.5;"RUS";"Chita"
"Mogocha";53.73332094;119.7665808;10636.5;"RUS";"Chita"
"Krasnokamensk";50.0664905;118.0264803;52308;"RUS";"Chita"
"Borzya";50.38856386;116.518562;29653;"RUS";"Chita"
"Khilok";51.35000389;110.4500435;6540.5;"RUS";"Chita"
"Nakhodka";42.83744855;132.8874336;153235.5;"RUS";"Primor'ye"
"Ussuriysk";43.80002545;132.019993;140673.5;"RUS";"Primor'ye"
"Lesozavodsk";45.47475527;133.4297778;39241.5;"RUS";"Primor'ye"
"Kavache";70.73329104;136.2166361;-99;"RUS";"Sakha (Yakutia)"
"Verkhoyansk";67.54470013;133.3849743;1388;"RUS";"Sakha (Yakutia)"
"Cherskiy";68.75005292;161.3300386;3707;"RUS";"Sakha (Yakutia)"
"Srednekolymsk";67.45000307;153.7100386;3459;"RUS";"Sakha (Yakutia)"
"Zyryanka";65.73597333;150.890004;3627;"RUS";"Sakha (Yakutia)"
"Eldikan";60.80002138;135.1833142;1516;"RUS";"Sakha (Yakutia)"
"Chagda";60.10001243;133.8999816;10;"RUS";"Sakha (Yakutia)"
"Khandyga";62.66600568;135.6000329;6796;"RUS";"Sakha (Yakutia)"
"Ust Maya";60.45657981;134.5433016;3062;"RUS";"Sakha (Yakutia)"
"Neryungri";56.67404584;124.7103617;33364;"RUS";"Sakha (Yakutia)"
"Chernyshevskiy";63.01275454;112.4714188;5137;"RUS";"Sakha (Yakutia)"
"Terbyas";64.37608217;120.5468949;10;"RUS";"Sakha (Yakutia)"
"Vilyuysk";63.75526735;121.6247619;5543.5;"RUS";"Sakha (Yakutia)"
"Sangar";63.92414593;127.4739139;4633;"RUS";"Sakha (Yakutia)"
"Menkere";67.98860069;123.3504964;10;"RUS";"Sakha (Yakutia)"
"Saskylakh";71.91662966;114.0833101;1920;"RUS";"Sakha (Yakutia)"
"Govorovo";70.21135907;125.9932808;943;"RUS";"Sakha (Yakutia)"
"Sagastyr";73.37793312;126.5923521;10;"RUS";"Sakha (Yakutia)"
"Ust Olensk";72.99778302;119.7729295;10;"RUS";"Sakha (Yakutia)"
"Suntar";62.14440961;117.6319307;4716;"RUS";"Sakha (Yakutia)"
"Olenek";68.52500205;112.4500248;10;"RUS";"Sakha (Yakutia)"
"Udachnyy";66.42316652;112.3965397;15266;"RUS";"Sakha (Yakutia)"
"Birobidzhan";48.79742067;132.9507889;75022.5;"RUS";"Yevrey"
"Khakhar";57.66659507;135.4300175;10;"RUS";"Khabarovsk"
"De Kastri";51.46658592;140.7833341;3615;"RUS";"Khabarovsk"
"Chumikan";54.7113945;135.3145141;1305;"RUS";"Khabarovsk"
"Komsomolsk na Amure";50.55498781;137.0199979;264374;"RUS";"Khabarovsk"
"Ayan";56.45424113;138.1673305;1286;"RUS";"Khabarovsk"
"Nikolayevsk na Amure";53.14963564;140.730004;27113;"RUS";"Khabarovsk"
"Savetskaya Gavan";48.96989077;140.2748897;27882;"RUS";"Khabarovsk"
"Evensk";61.94997703;159.2333191;2024;"RUS";"Maga Buryatdan"
"Palatka";60.10001243;150.8999776;12993;"RUS";"Maga Buryatdan"
"Omsukchan";62.53327476;155.8000402;4201;"RUS";"Maga Buryatdan"
"Susuman";62.78333701;148.1667594;7367;"RUS";"Maga Buryatdan"
"Nogliki";51.83328188;143.1667028;10098;"RUS";"Sakhalin"
"Aleksandrovsk Sakhalinskiy";50.89749921;142.1561185;9263.5;"RUS";"Sakhalin"
"Korsakov";46.64243593;142.777476;33165.5;"RUS";"Sakhalin"
"Manily";62.54999208;165.3000288;10;"RUS";"Kamchatka"
"Oktyabrskiy";52.66359296;156.2387215;67386;"RUS";"Kamchatka"
"Klyuchi";56.29996014;160.8500162;1089;"RUS";"Kamchatka"
"Ust Kamchatsk";56.21350547;162.4349841;4939;"RUS";"Kamchatka"
"Provideniya";64.4234953;-173.2257937;1746.5;"RUS";"Chukchi Autonomous Okrug"
"Uelen";66.15413931;-169.8105835;776;"RUS";"Chukchi Autonomous Okrug"
"Kandalaksha";67.16433575;32.41439327;72614.5;"RUS";"Murmansk"
"Vyborg";60.70387738;28.75492672;97917;"RUS";"Leningrad"
"Kondopoga";62.20872093;34.28869747;31952;"RUS";"Karelia"
"Rusanovo";70.59807362;56.37229099;10;"RUS";"Arkhangel'sk"
"Mezen";65.85221946;44.24002803;2460.5;"RUS";"Arkhangel'sk"
"Velsk";61.06739524;42.0974198;25729;"RUS";"Arkhangel'sk"
"Kotlas";61.26306805;46.66308427;59529.5;"RUS";"Arkhangel'sk"
"Onega";63.92714317;38.0771484;20447.5;"RUS";"Arkhangel'sk"
"Ivanovo";57.01002016;41.00999263;417527;"RUS";"Ivanovo"
"Kostroma";57.77002545;40.94002274;256955.5;"RUS";"Kostroma"
"Velikiy Ustyug";60.76870546;46.29866207;32939.5;"RUS";"Vologda"
"Lipetsk";52.62000389;39.63999874;502144;"RUS";"Lipetsk"
"Orel";52.96995668;36.06998409;329376;"RUS";"Orel"
"Volgodonsk";47.50997988;42.15994828;122434.5;"RUS";"Rostov"
"Belgorod";50.62999615;36.5999259;328004.5;"RUS";"Belgorod"
"Novorossiysk";44.72996869;37.76993201;229927;"RUS";"Krasnodar"
"Vladimir";56.12997052;40.4099259;314336;"RUS";"Vladimir"
"Birsk";55.42438051;55.54435095;33903;"RUS";"Bashkortostan"
"Zlatoust";55.17499005;59.64999182;176285;"RUS";"Chelyabinsk"
"Amderma";69.76301434;61.66769812;282;"RUS";"Nenets"
"Naryan Mar";67.64740704;53.05742265;19849.5;"RUS";"Nenets"
"Inta";66.03742779;60.16742794;12410.5;"RUS";"Komi"
"Usinsk";65.92304201;57.40299719;42913.5;"RUS";"Komi"
"Pechora";65.15874758;57.20874548;45957;"RUS";"Komi"
"Pervouralsk";56.91002626;59.9550378;127236;"RUS";"Sverdlovsk"
"Izhevsk";56.85002993;53.23002193;611230;"RUS";"Udmurt"
"Akhtubinsk";48.27871848;46.16869584;38179;"RUS";"Astrakhan'"
"Elista";46.32865664;44.20871212;99728;"RUS";"Kalmyk"
"Krasnoarmeysk";51.01738853;45.69740678;20625.5;"RUS";"Saratov"
"Berezniki";59.42000226;56.75998734;153305;"RUS";"Perm'"
"Naltchik";43.4981059;43.61794714;290333;"RUS";"Kabardin-Balkar"
"Stavropol";45.05000083;41.98001094;350795.5;"RUS";"Stavropol'"
"Ugolnye Kopi";64.73329551;177.6999955;3367;"RUS";"Chukchi Autonomous Okrug"
"Kaliningrad";54.70000612;20.49734289;403226.5;"RUS";"Kaliningrad"
"Pskov";57.82999595;28.32993974;189979.5;"RUS";"Pskov"
"Bryansk";53.25999066;34.42998083;426510;"RUS";"Bryansk"
"Smolensk";54.78268841;32.04733557;311954.5;"RUS";"Smolensk"
"Petrozavodsk";61.84998313;34.28001583;248350.5;"RUS";"Karelia"
"Tver";56.85997764;35.88999508;382043;"RUS";"Tver'"
"Vologda";59.20998924;39.91998165;251692;"RUS";"Vologda"
"Yaroslavl";57.61998293;39.87001054;571154;"RUS";"Yaroslavl'"
"Rostov";47.23464785;39.7126558;1032567;"RUS";"Rostov"
"Sochi";43.59001243;39.72996741;326639;"RUS";"Krasnodar"
"Krasnodar";45.01997683;39.0000378;601191.5;"RUS";"Krasnodar"
"Penza";53.18002138;44.99998165;491943;"RUS";"Penza"
"Ryazan";54.61995933;39.71999385;502373;"RUS";"Ryazan'"
"Voronezh";51.72998069;39.26999548;569734.5;"RUS";"Voronezh"
"Magnitogorsk";53.42269391;58.98000688;308724.5;"RUS";"Chelyabinsk"
"Chelyabinsk";55.15499127;61.43866817;1018802;"RUS";"Chelyabinsk"
"Vorkuta";67.50000002;64.00998409;71261.5;"RUS";"Komi"
"Kirov";58.59005292;49.66998083;457410;"RUS";"Kirov"
"Nizhny Tagil";57.9200163;59.9749849;374343.5;"RUS";"Sverdlovsk"
"Astrakhan";46.34865541;48.05498897;493363.5;"RUS";"Astrakhan'"
"Orenburg";51.77997764;55.11001054;530820.5;"RUS";"Orenburg"
"Saratov";51.57998985;46.0299963;814586.5;"RUS";"Saratov"
"Ulyanovsk";54.32997703;48.41000606;571553.5;"RUS";"Ul'yanovsk"
"Omsk";54.98998842;73.39995357;1089201.5;"RUS";"Omsk"
"Tyumen";57.14001223;65.52999467;460952;"RUS";"Tyumen'"
"Novokuznetsk";53.75001243;87.11498205;530325.5;"RUS";"Kemerovo"
"Kemerovo";55.33996706;86.08998002;470684.5;"RUS";"Kemerovo"
"Groznyy";43.31868532;45.69869869;221237.5;"RUS";"Chechnya"
"Ust-Ulimsk";57.98996035;102.6333113;68812;"RUS";"Irkutsk"
"Angarsk";52.56000755;103.9200028;231719;"RUS";"Irkutsk"
"Abakan";53.70368451;91.44500199;161377;"RUS";"Krasnoyarsk"
"Norilsk";69.34001691;88.22499182;153336.5;"RUS";"Taymyr"
"Khatanga";72.04114402;102.4650012;3205;"RUS";"Taymyr"
"Kyzyl";51.70670046;94.38306555;106310.5;"RUS";"Tuva"
"Ulan Ude";51.82498781;107.6249963;354127;"RUS";"Buryat"
"Blagoveshchensk";50.26660748;127.5333418;206711;"RUS";"Amur"
"Bukachacha";52.98334088;116.9166255;1934.5;"RUS";"Chita"
"Dalnegorsk";44.5372156;135.5172473;8123;"RUS";"Primor'ye"
"Ambarchik";69.65100568;162.3335949;0;"RUS";"Sakha (Yakutia)"
"Batagay";67.65598533;134.6350272;4266;"RUS";"Sakha (Yakutia)"
"Chokurdakh";70.61831097;147.8945796;2506;"RUS";"Sakha (Yakutia)"
"Ust Nera";64.56658734;143.1999825;9148;"RUS";"Sakha (Yakutia)"
"Lensk";60.72527142;114.94703;24641.5;"RUS";"Sakha (Yakutia)"
"Aldan";58.60299786;125.38939;18571.5;"RUS";"Sakha (Yakutia)"
"Mirnyy";62.54001853;113.9613537;30535.5;"RUS";"Sakha (Yakutia)"
"Zhigansk";66.76970868;123.3711153;3237;"RUS";"Sakha (Yakutia)"
"Okhotsk";59.38300193;143.2170357;5570;"RUS";"Khabarovsk"
"Khabarovsk";48.4549868;135.1200105;562705.5;"RUS";"Khabarovsk"
"Okha";53.57389915;142.9478531;25461;"RUS";"Sakhalin"
"Yuzhno Sakhalinsk";46.96497438;142.7400105;174685;"RUS";"Sakhalin"
"Tomsk";56.494987;84.97500932;471950;"RUS";"Tomsk"
"Anadyr";64.73699038;177.4749963;10332;"RUS";"Chukchi Autonomous Okrug"
"Murmansk";68.96998781;33.10003617;271758;"RUS";"Murmansk"
"Archangel";64.57495892;40.5450081;295186.5;"RUS";"Arkhangel'sk"
"Nizhny Novgorod";56.33300722;44.00009436;1246463;"RUS";"Nizhegorod"
"Volgograd";48.71000999;44.49996049;801827.5;"RUS";"Volgograd"
"Ufa";54.78997479;56.04003129;969378;"RUS";"Bashkortostan"
"Yekaterinburg";56.85002993;60.59995967;1270488;"RUS";"Sverdlovsk"
"Samara";53.19500755;50.15129512;996595;"RUS";"Samara"
"Kazan";55.74994204;49.12634477;1013635;"RUS";"Tatarstan"
"Surgut";61.25994163;73.42501664;353351.5;"RUS";"Khanty-Mansiy"
"Barnaul";53.35499778;83.74500688;569711;"RUS";"Altay"
"Novosibirsk";55.02996014;82.96004187;1213100.5;"RUS";"Novosibirsk"
"Bratsk";56.15699729;101.6150272;133905;"RUS";"Irkutsk"
"Irkutsk";52.31997052;104.2450476;572325;"RUS";"Irkutsk"
"Krasnoyarsk";56.01398277;92.86600053;613605;"RUS";"Krasnoyarsk"
"Dickson";73.50697186;80.54509884;1113;"RUS";"Taymyr"
"Chita";52.05502545;113.4650016;293153.5;"RUS";"Chita"
"Vladivostok";43.13001467;131.9100256;586617;"RUS";"Primor'ye"
"Nizhneyansk";71.43332583;136.0666194;395.5;"RUS";"Sakha (Yakutia)"
"Yakutsk";62.03495892;129.7350162;220813;"RUS";"Sakha (Yakutia)"
"Tiksi";71.62688552;128.8349668;5700;"RUS";"Sakha (Yakutia)"
"Magadan";59.57497988;150.8100089;91221.5;"RUS";"Maga Buryatdan"
"Perm";57.99995974;56.24999263;924154;"RUS";"Perm'"
"Palana";59.08400209;159.9500195;3671;"RUS";"Kamchatka"
"Petropavlovsk Kamchatskiy";53.06199241;158.6230204;182270.5;"RUS";"Kamchatka"
"St. Petersburg";59.93901451;30.31602006;4023106;"RUS";"City of St. Petersburg"
"Moscow";55.75216412;37.61552283;10452000;"RUS";"Moskva"
"Gikongoro";-2.483297945;29.5667016;15000;"RWA";"Southern"
"Kibuye";-2.050001985;29.34999959;48024;"RWA";"Western"
"Kibungo";-2.166695932;30.53330158;46240;"RWA";"Eastern"
"Nyanza";-2.349586569;29.74003454;225209;"RWA";"Southern"
"Gitarama";-2.069603659;29.75998165;87613;"RWA";"Southern"
"Butare";-2.589623597;29.73000932;77000;"RWA";"Southern"
"Gisenyi";-1.684665915;29.26290605;83623;"RWA";"Western"
"Cyangugu";-2.479604473;28.89998246;19900;"RWA";"Western"
"Byumba";-1.579556052;30.06001501;70593;"RWA";"Northern"
"Ruhengeri";-1.499612611;29.63001542;86685;"RWA";"Northern"
"Kigali";-1.953590069;30.06053178;802630.5;"RWA";"Kigali City"
"Basseterre";17.30203046;-62.71700932;18693.5;"KNA";
"Castries";14.00197349;-61.00000818;24298.5;"LCA";
"Kingstown";13.14827883;-61.21206242;37001.5;"VCT";
"Apia";-13.84154504;-171.7386416;49812;"WSM";
"San Marino";43.91715008;12.46667029;29289.5;"SMR";
"Santo Antonio";1.645002051;7.412004483;1156;"STP";
"Sao Tome";0.333402119;6.733325153;72192.5;"STP";
"An Nabk";31.33330205;37.33329653;7500;"SAU";"Al Jawf"
"Sakakah";29.99999706;40.13330454;128332;"SAU";"Al Jawf"
"Yanbu al Bahr";24.09427736;38.0492948;233875.5;"SAU";"Al Madinah"
"Dawmat al Jandal";29.81529767;39.86639319;22583;"SAU";"Al Jawf"
"Qal at Bishah";20.00868695;42.59868119;85059.5;"SAU";"`Asir"
"At Taif";21.26222801;40.38227901;594065;"SAU";"Makkah"
"Najran";17.50653994;44.1315592;314091;"SAU";"Najran"
"Al Quwayiyah";24.07371014;45.28063635;8712;"SAU";"Ar Riyad"
"Al Hillah";23.4894564;46.75636023;594605;"SAU";"Ar Riyad"
"Al Mubarraz";25.42905377;49.5659045;294682;"SAU";"Ash Sharqiyah"
"Al-Qatif";26.5196332;50.01151037;233575.5;"SAU";"Ash Sharqiyah"
"Az Zahran";26.29143007;50.15832312;54373;"SAU";"Ash Sharqiyah"
"Buraydah";26.36638674;43.96283565;394958.5;"SAU";"Al Quassim"
"Hail";27.52357709;41.70007971;385257;"SAU";"Ha'il"
"Arar";30.99000633;41.02068966;185278;"SAU";"Al Hudud ash Shamaliyah"
"Rafha";29.62021914;43.4948022;64755;"SAU";"Al Hudud ash Shamaliyah"
"Al Kharj";24.15556561;47.3120369;298428;"SAU";"Ar Riyad"
"Ad Damman";26.42819175;50.09967037;1411656;"SAU";"Ash Sharqiyah"
"Hafar al Batin";28.43365074;45.96007808;249194;"SAU";"Ash Sharqiyah"
"Al Jubayl";27.00464235;49.64600297;235237;"SAU";"Ash Sharqiyah"
"Al Qunfudhah";19.12636354;41.07887732;157;"SAU";"Makkah"
"Al Hufuf";25.3487486;49.58559322;518694.5;"SAU";"Ash Sharqiyah"
"Al Wajh";26.23241559;36.4635518;34936.5;"SAU";"Tabuk"
"Abha";18.2300875;42.50013424;207802.5;"SAU";"`Asir"
"Jizan";16.90655072;42.5565649;100397;"SAU";"Jizan"
"As Sulayyil";20.462251;45.57224646;20858.5;"SAU";"Ar Riyad"
"Medina";24.49998903;39.5800024;1010000;"SAU";"Al Madinah"
"Tabuk";28.38383465;36.55496741;501703.5;"SAU";"Tabuk"
"Jeddah";21.51688946;39.21919755;2939723;"SAU";"Makkah"
"Makkah";21.43002138;39.82003943;1354312;"SAU";"Makkah"
"Riyadh";24.64083315;46.77274166;4335480.5;"SAU";"Ar Riyad"
"Fatick";14.3440021;-16.41599952;24243;"SEN";"Fatick"
"Diourbel";14.66038291;-16.24000126;148024;"SEN";"Diourbel"
"Louga";15.61037661;-16.25000065;85075;"SEN";"Louga"
"Thies";14.8103996;-16.93001083;293001;"SEN";"Thiès"
"Kolda";12.91043805;-14.95002832;64038;"SEN";"Kolda"
"Tambacounda";13.78035911;-13.68002832;89212;"SEN";"Tambacounda"
"Kedougou";12.56043357;-12.17999068;18074;"SEN";"Tambacounda"
"Ziguinchor";12.58999249;-16.28999821;175747;"SEN";"Ziguinchor"
"Kaolack";14.14997479;-16.10000981;277812;"SEN";"Kaolack"
"Kaedi";16.15000775;-13.49998763;21656;"SEN";"Matam"
"Dakar";14.71583173;-17.47313013;2540200;"SEN";"Dakar"
"Subotica";46.07001609;19.68002844;96704;"SRB";"Severno-Backi"
"Kragujevac";44.01996035;20.92000443;159335;"SRB";"Šumadijski"
"Zrenjanin";45.3786371;20.39946773;64053;"SRB";"Srednje-Banatski"
"Pec";43.88973574;20.33011796;137332.5;"SRB";"Moravicki"
"Nis";43.33041587;21.8999963;230444;"SRB";"Nišavski"
"Novi Sad";45.2503762;19.84994055;220428.5;"SRB";"Južno-Backi"
"Belgrade";44.81864545;20.46799068;1099000;"SRB";"Grad Beograd"
"Victoria";-4.616631654;55.44998979;28228.5;"SYC";
"Makeni";8.880425638;-12.04997278;83116;"SLE";"Northern"
"Koidu";8.440478331;-10.84999435;45307.5;"SLE";"Eastern"
"Kenema";7.880409158;-11.18997359;133918.5;"SLE";"Eastern"
"Bo";7.970016092;-11.74001754;170690.5;"SLE";"Southern"
"Freetown";8.470011412;-13.23421574;420384;"SLE";"Western"
"Singapore";1.293033466;103.8558207;4236614.5;"SGP";
"Banska Bystrica";48.73329022;19.14998328;80784;"SVK";"Banskobystrický"
"Trnava";48.36659426;17.60000036;60919;"SVK";"Trnavský"
"Zvolen";48.58373863;19.13324011;38276.5;"SVK";"Banskobystrický"
"Zilina";49.21982383;18.74938757;86805;"SVK";"Žilinský"
"Kosice";48.73044802;21.25001013;210316.5;"SVK";"Košický"
"Presov";48.99973391;21.23936479;85368.5;"SVK";"Prešov"
"Bratislava";48.15001833;17.11698075;398712;"SVK";"Bratislavský"
"Maribor";46.54047833;15.65004187;101642;"SVN";"Maribor"
"Ljubljana";46.05528831;14.51496903;284961;"SVN";"Osrednjeslovenska"
"Gizo";-8.09962319;156.8350158;6154;"SLB";"Choiseul"
"Lata";-10.73801832;165.8567353;553;"SLB";"Temotu"
"Honiara";-9.437994295;159.9497657;66313;"SLB";"Guadalcanal"
"Hudur";4.183298973;43.86670261;1639;"SOM";"Bakool"
"Garbahaarey";3.327003116;42.22700164;12652;"SOM";"Gedo"
"Bu'aale";1.083303017;42.58330253;1490;"SOM";"Jubbada Dhexe"
"Dhuusa Mareeb";5.741999984;46.5080045;447;"SOM";"Galguduud"
"Buurhakaba";2.783717671;44.08329342;29529.5;"SOM";"Bay"
"Luuq";3.800477314;42.55000199;33820;"SOM";"Gedo"
"Mandera";3.940442931;41.86001827;44480.5;"SOM";"Gedo"
"Ferfer";5.085411803;45.16503617;5205.5;"SOM";"Hiiraan"
"Jawhar";2.767000345;45.51659094;86654;"SOM";"Shabeellaha Dhexe"
"Hurdiyo";10.5820272;51.12332882;176;"SOM";"Bari"
"Qardho";9.500413634;49.16598059;1341;"SOM";"Bari"
"Caluula";11.96695559;50.75001827;513;"SOM";"Bari"
"Buur Gaabo";-1.200869868;41.85195979;3096;"SOM";"Jubbada Hoose"
"Baydhabo";3.119976216;43.64998653;128830;"SOM";"Bay"
"Marka";1.776569843;44.85327226;1958;"SOM";"Shabeellaha Hoose"
"Mereeg";3.766577575;47.2999963;548;"SOM";"Galguduud"
"Beledweyne";4.739980691;45.20002112;59177.5;"SOM";"Hiiraan"
"Boosaaso";11.28002077;49.1799849;46969;"SOM";"Bari"
"Bandarbeyla";9.483308735;50.81668087;13753;"SOM";"Bari"
"Gaalkacyo";6.769960143;47.4300142;57350.5;"SOM";"Mudug"
"Eyl";7.983348611;49.83327836;9636.5;"SOM";"Nugaal"
"Garoowe";8.399989847;48.50002641;2568;"SOM";"Nugaal"
"Jamaame";0.072177754;42.75055823;156923.5;"SOM";"Jubbada Hoose"
"Kismaayo";-0.356633282;42.51832434;184901.5;"SOM";"Jubbada Hoose"
"Mogadishu";2.066681334;45.36667761;987694;"SOM";"Banaadir"
"Laascaanood";8.43329714;47.31669964;60100;"SOL";
"Ceerigaabo";10.58329807;47.33330461;165000;"SOL";
"Boorama";9.940412617;43.18004106;67664;"SOL";
"Burco";9.520386575;45.54000037;102931.5;"SOL";
"Maydh";10.98009076;47.09752803;30000;"SOL";
"Berbera";10.43555035;45.01641475;178407;"SOL";
"Hargeysa";9.560022399;44.06531002;362447;"SOL";
"Qacha's Nek";-30.11726692;28.70199951;25573;"ZAF";"Eastern Cape"
"Colesberg";-30.71953449;25.10000769;7491;"ZAF";"Northern Cape"
"Poffader";-29.13291299;19.38335404;4220;"ZAF";"Northern Cape"
"Carnarvon";-30.94959796;22.13331539;5785;"ZAF";"Northern Cape"
"Prieska";-29.65954751;22.73002315;7640.5;"ZAF";"Northern Cape"
"Kuruman";-27.4495532;23.42000688;9549.5;"ZAF";"Northern Cape"
"Knysna";-34.03292397;23.03331213;33887;"ZAF";"Western Cape"
"Swellendam";-34.01959145;20.4300085;8954;"ZAF";"Western Cape"
"Hermanus";-34.40959349;19.22992672;16274.5;"ZAF";"Western Cape"
"Paarl";-33.69955931;18.96002071;159791.5;"ZAF";"Western Cape"
"Bredasdorp";-34.52953449;20.02998124;8453;"ZAF";"Western Cape"
"Beaufort West";-32.34961587;22.56998124;28070.5;"ZAF";"Western Cape"
"Brits";-25.62961261;27.77999914;81222;"ZAF";"North West"
"Bloemhof";-27.64959267;25.59000362;10662.5;"ZAF";"North West"
"Potchefstroom";-26.69957314;27.09998897;103741.5;"ZAF";"North West"
"Brandfort";-28.69955442;26.47000159;6190;"ZAF";"Orange Free State"
"Bethlehem";-28.21958372;28.29996741;66373;"ZAF";"Orange Free State"
"Springs";-26.26957355;28.43003699;211238.5;"ZAF";"Gauteng"
"Volksrust";-27.35958453;29.88999955;25394.5;"ZAF";"Mpumalanga"
"Mbombela";-25.46962238;30.98001054;184839;"ZAF";"Mpumalanga"
"Komatipoort";-25.40957436;31.94000362;10333.5;"ZAF";"Mpumalanga"
"Middelburg";-25.75963051;29.47002519;124248;"ZAF";"Mpumalanga"
"Bethal";-26.46961302;29.45002641;96184.5;"ZAF";"Mpumalanga"
"Standerton";-26.93950682;29.24001339;46057;"ZAF";"Mpumalanga"
"Lebowakgomo";-24.19962238;29.49999752;16852.5;"ZAF";"Limpopo"
"Tzaneen";-23.81954222;30.16998246;42099.5;"ZAF";"Limpopo"
"Ulundi";-28.32960285;31.41001013;13167;"ZAF";"KwaZulu-Natal"
"Ladysmith";-28.54948606;29.7800321;47375;"ZAF";"KwaZulu-Natal"
"Port Shepstone";-30.71953449;30.4599906;37325.5;"ZAF";"KwaZulu-Natal"
"Ubomba";-27.56608356;32.08330237;564;"ZAF";"KwaZulu-Natal"
"Cradock";-32.19954751;25.6100024;32898;"ZAF";"Eastern Cape"
"Uitenhage";-33.75960732;25.39001583;217839;"ZAF";"Eastern Cape"
"Port Alfred";-33.59951373;26.8800024;9377;"ZAF";"Eastern Cape"
"Grahamstown";-33.29958372;26.52002437;70315.5;"ZAF";"Eastern Cape"
"Port St. Johns";-31.62785114;29.5283162;5939;"ZAF";"Eastern Cape"
"Aliwal North";-30.68956216;26.71003861;26423;"ZAF";"Eastern Cape"
"Queenstown";-31.89961749;26.8800024;96274.5;"ZAF";"Eastern Cape"
"Benoni";-26.14958087;28.32993974;1795672;"ZAF";"Gauteng"
"Vereeniging";-26.64960203;27.95998816;774340.5;"ZAF";"Gauteng"
"De Aar";-30.64997801;24.00002315;18669.5;"ZAF";"Northern Cape"
"Alexander Bay";-28.60834552;16.50332312;1476;"ZAF";"Northern Cape"
"Kimberley";-28.74683836;24.77000199;153676.5;"ZAF";"Northern Cape"
"Oudtshoorn";-33.58003172;22.19000443;62353;"ZAF";"Western Cape"
"Vanhynsdorp";-31.61663735;18.7333162;3331;"ZAF";"Western Cape"
"Saldanha";-33.01004067;17.93000606;37469;"ZAF";"Western Cape"
"Mossel Bay";-34.17002155;22.1300081;16743;"ZAF";"Western Cape"
"Vryburg";-26.96002236;24.73000443;31589;"ZAF";"North West"
"Rustenburg";-25.6500248;27.2400321;145020;"ZAF";"North West"
"Mmabatho";-25.83001382;25.6100024;90591;"ZAF";"North West"
"Klerksdorp";-26.88002724;26.62001827;163362.5;"ZAF";"North West"
"Kroonstad";-27.66003131;27.2100081;88413.5;"ZAF";"Orange Free State"
"Polokwane";-23.89002887;29.45002641;171897;"ZAF";"Limpopo"
"Thohoyandou";-22.95003457;30.48004106;156876.5;"ZAF";"Limpopo"
"Musina";-22.33999428;30.02999101;11848;"ZAF";"Limpopo"
"Vryheid";-27.76002521;30.7899963;108364.5;"ZAF";"KwaZulu-Natal"
"Pietermaritzburg";-29.61004148;30.39002071;620898;"ZAF";"KwaZulu-Natal"
"Umtata";-31.57999876;28.79001501;108217.5;"ZAF";"Eastern Cape"
"Graaff Reinet";-32.30000649;24.54004187;32958.5;"ZAF";"Eastern Cape"
"Bhisho";-32.86999754;27.38999711;149142;"ZAF";"Eastern Cape"
"Springbok";-29.66673053;17.88329057;6623.5;"ZAF";"Northern Cape"
"Upington";-28.46003416;21.23001135;62086;"ZAF";"Northern Cape"
"Worcester";-33.64002806;19.43993974;109200;"ZAF";"Western Cape"
"George";-33.95003497;22.45004024;143915;"ZAF";"Western Cape"
"Welkom";-27.96998655;26.72998572;279011.5;"ZAF";"Orange Free State"
"East London";-32.97004311;27.87001949;338627;"ZAF";"Eastern Cape"
"Middelburg";-31.50000364;25.00998734;10964;"ZAF";"Eastern Cape"
"Bloemfontein";-29.11999388;26.22991288;459866.5;"ZAF";"Orange Free State"
"Pretoria";-25.70692055;28.22942908;1338000;"ZAF";"Gauteng"
"Port Elizabeth";-33.97003375;25.60002885;830527;"ZAF";"Eastern Cape"
"Durban";-29.865013;30.98001054;2729000;"ZAF";"KwaZulu-Natal"
"Johannesburg";-26.17004474;28.03000972;2730734.5;"ZAF";"Gauteng"
"Cape Town";-33.92001097;18.43498816;2823929;"ZAF";"Western Cape"
"Grytviken";-54.28057697;-36.50798893;99;"SGS";
"Eumseong";36.93525067;127.6897147;10077;"KOR";"Chungcheongbuk-do"
"Cheongju";36.64389895;127.5011991;719420.5;"KOR";"Chungcheongbuk-do"
"Wonju";37.35514752;127.9396219;240898;"KOR";"Gangwon-do"
"Chuncheon";37.87470237;127.7341565;218127.5;"KOR";"Gangwon-do"
"Ansan";37.34806785;126.8595328;695110.5;"KOR";"Gyeonggi-do"
"Iksan";35.94097027;126.9454191;261545;"KOR";"Jeollabuk-do"
"Gyeongju";35.84275922;129.211689;148852.5;"KOR";"Daegu"
